date,city,fuel_type,fuel_price_usd,fuel_price_sos,station_type
2024-05-25,Mogadishu,Petrol,1.186,713.99,Private Station
2024-05-25,Mogadishu,Petrol,1.127,678.29,Government Station
2024-05-25,Mogadishu,Petrol,1.304,785.39,Black Market
2024-05-26,Mogadishu,Petrol,1.164,702.43,Private Station
2024-05-26,Mogadishu,Petrol,1.105,667.31,Government Station
2024-05-26,Mogadishu,Petrol,1.28,772.67,Black Market
2024-05-27,Mogadishu,Petrol,1.144,704.07,Private Station
2024-05-27,Mogadishu,Petrol,1.086,668.87,Government Station
2024-05-27,Mogadishu,Petrol,1.258,774.48,Black Market
2024-05-28,Mogadishu,Petrol,1.151,712.48,Private Station
2024-05-28,Mogadishu,Petrol,1.093,676.86,Government Station
2024-05-28,Mogadishu,Petrol,1.266,783.73,Black Market
2024-05-29,Mogadishu,Petrol,1.167,707.34,Private Station
2024-05-29,Mogadishu,Petrol,1.109,671.97,Government Station
2024-05-29,Mogadishu,Petrol,1.284,778.07,Black Market
2024-05-30,Mogadishu,Petrol,1.147,704.78,Private Station
2024-05-30,Mogadishu,Petrol,1.089,669.54,Government Station
2024-05-30,Mogadishu,Petrol,1.261,775.26,Black Market
2024-05-31,Mogadishu,Petrol,1.154,703.46,Private Station
2024-05-31,Mogadishu,Petrol,1.096,668.29,Government Station
2024-05-31,Mogadishu,Petrol,1.269,773.81,Black Market
2024-06-01,Mogadishu,Petrol,1.151,693.52,Private Station
2024-06-01,Mogadishu,Petrol,1.093,658.85,Government Station
2024-06-01,Mogadishu,Petrol,1.266,762.87,Black Market
2024-06-02,Mogadishu,Petrol,1.182,720.82,Private Station
2024-06-02,Mogadishu,Petrol,1.123,684.78,Government Station
2024-06-02,Mogadishu,Petrol,1.3,792.9,Black Market
2024-06-03,Mogadishu,Petrol,1.184,717.22,Private Station
2024-06-03,Mogadishu,Petrol,1.125,681.36,Government Station
2024-06-03,Mogadishu,Petrol,1.303,788.94,Black Market
2024-06-04,Mogadishu,Petrol,1.2,740.01,Private Station
2024-06-04,Mogadishu,Petrol,1.14,703.01,Government Station
2024-06-04,Mogadishu,Petrol,1.32,814.01,Black Market
2024-06-05,Mogadishu,Petrol,1.2,742.92,Private Station
2024-06-05,Mogadishu,Petrol,1.14,705.77,Government Station
2024-06-05,Mogadishu,Petrol,1.32,817.21,Black Market
2024-06-06,Mogadishu,Petrol,1.195,737.1,Private Station
2024-06-06,Mogadishu,Petrol,1.135,700.24,Government Station
2024-06-06,Mogadishu,Petrol,1.314,810.81,Black Market
2024-06-07,Mogadishu,Petrol,1.2,723.42,Private Station
2024-06-07,Mogadishu,Petrol,1.14,687.25,Government Station
2024-06-07,Mogadishu,Petrol,1.32,795.76,Black Market
2024-06-08,Mogadishu,Petrol,1.2,742.78,Private Station
2024-06-08,Mogadishu,Petrol,1.14,705.64,Government Station
2024-06-08,Mogadishu,Petrol,1.32,817.06,Black Market
2024-06-09,Mogadishu,Petrol,1.2,725.61,Private Station
2024-06-09,Mogadishu,Petrol,1.14,689.33,Government Station
2024-06-09,Mogadishu,Petrol,1.32,798.17,Black Market
2024-06-10,Mogadishu,Petrol,1.2,724.5,Private Station
2024-06-10,Mogadishu,Petrol,1.14,688.28,Government Station
2024-06-10,Mogadishu,Petrol,1.32,796.95,Black Market
2024-06-11,Mogadishu,Petrol,1.2,741.59,Private Station
2024-06-11,Mogadishu,Petrol,1.14,704.51,Government Station
2024-06-11,Mogadishu,Petrol,1.32,815.75,Black Market
2024-06-12,Mogadishu,Petrol,1.2,741.67,Private Station
2024-06-12,Mogadishu,Petrol,1.14,704.59,Government Station
2024-06-12,Mogadishu,Petrol,1.32,815.84,Black Market
2024-06-13,Mogadishu,Petrol,1.2,729.79,Private Station
2024-06-13,Mogadishu,Petrol,1.14,693.3,Government Station
2024-06-13,Mogadishu,Petrol,1.32,802.77,Black Market
2024-06-14,Mogadishu,Petrol,1.2,738.73,Private Station
2024-06-14,Mogadishu,Petrol,1.14,701.8,Government Station
2024-06-14,Mogadishu,Petrol,1.32,812.61,Black Market
2024-06-15,Mogadishu,Petrol,1.2,734.21,Private Station
2024-06-15,Mogadishu,Petrol,1.14,697.5,Government Station
2024-06-15,Mogadishu,Petrol,1.32,807.63,Black Market
2024-06-16,Mogadishu,Petrol,1.2,722.31,Private Station
2024-06-16,Mogadishu,Petrol,1.14,686.19,Government Station
2024-06-16,Mogadishu,Petrol,1.32,794.54,Black Market
2024-06-17,Mogadishu,Petrol,1.2,722.12,Private Station
2024-06-17,Mogadishu,Petrol,1.14,686.02,Government Station
2024-06-17,Mogadishu,Petrol,1.32,794.33,Black Market
2024-06-18,Mogadishu,Petrol,1.2,732.46,Private Station
2024-06-18,Mogadishu,Petrol,1.14,695.84,Government Station
2024-06-18,Mogadishu,Petrol,1.32,805.71,Black Market
2024-06-19,Mogadishu,Petrol,1.2,733.77,Private Station
2024-06-19,Mogadishu,Petrol,1.14,697.08,Government Station
2024-06-19,Mogadishu,Petrol,1.32,807.15,Black Market
2024-06-20,Mogadishu,Petrol,1.18,721.85,Private Station
2024-06-20,Mogadishu,Petrol,1.121,685.76,Government Station
2024-06-20,Mogadishu,Petrol,1.298,794.04,Black Market
2024-06-21,Mogadishu,Petrol,1.191,726.89,Private Station
2024-06-21,Mogadishu,Petrol,1.131,690.55,Government Station
2024-06-21,Mogadishu,Petrol,1.31,799.58,Black Market
2024-06-22,Mogadishu,Petrol,1.2,720.26,Private Station
2024-06-22,Mogadishu,Petrol,1.14,684.25,Government Station
2024-06-22,Mogadishu,Petrol,1.32,792.29,Black Market
2024-06-23,Mogadishu,Petrol,1.2,739.6,Private Station
2024-06-23,Mogadishu,Petrol,1.14,702.62,Government Station
2024-06-23,Mogadishu,Petrol,1.32,813.56,Black Market
2024-06-24,Mogadishu,Petrol,1.2,726.38,Private Station
2024-06-24,Mogadishu,Petrol,1.14,690.06,Government Station
2024-06-24,Mogadishu,Petrol,1.32,799.01,Black Market
2024-06-25,Mogadishu,Petrol,1.2,732.28,Private Station
2024-06-25,Mogadishu,Petrol,1.14,695.66,Government Station
2024-06-25,Mogadishu,Petrol,1.32,805.5,Black Market
2024-06-26,Mogadishu,Petrol,1.2,725.13,Private Station
2024-06-26,Mogadishu,Petrol,1.14,688.87,Government Station
2024-06-26,Mogadishu,Petrol,1.32,797.64,Black Market
2024-06-27,Mogadishu,Petrol,1.195,727.2,Private Station
2024-06-27,Mogadishu,Petrol,1.135,690.84,Government Station
2024-06-27,Mogadishu,Petrol,1.314,799.93,Black Market
2024-06-28,Mogadishu,Petrol,1.2,734.35,Private Station
2024-06-28,Mogadishu,Petrol,1.14,697.63,Government Station
2024-06-28,Mogadishu,Petrol,1.32,807.79,Black Market
2024-06-29,Mogadishu,Petrol,1.2,727.26,Private Station
2024-06-29,Mogadishu,Petrol,1.14,690.9,Government Station
2024-06-29,Mogadishu,Petrol,1.32,799.99,Black Market
2024-06-30,Mogadishu,Petrol,1.2,725.77,Private Station
2024-06-30,Mogadishu,Petrol,1.14,689.48,Government Station
2024-06-30,Mogadishu,Petrol,1.32,798.35,Black Market
2024-07-01,Mogadishu,Petrol,1.2,735.14,Private Station
2024-07-01,Mogadishu,Petrol,1.14,698.38,Government Station
2024-07-01,Mogadishu,Petrol,1.32,808.65,Black Market
2024-07-02,Mogadishu,Petrol,1.2,723.81,Private Station
2024-07-02,Mogadishu,Petrol,1.14,687.62,Government Station
2024-07-02,Mogadishu,Petrol,1.32,796.19,Black Market
2024-07-03,Mogadishu,Petrol,1.2,732.97,Private Station
2024-07-03,Mogadishu,Petrol,1.14,696.32,Government Station
2024-07-03,Mogadishu,Petrol,1.32,806.27,Black Market
2024-07-04,Mogadishu,Petrol,1.2,731.07,Private Station
2024-07-04,Mogadishu,Petrol,1.14,694.51,Government Station
2024-07-04,Mogadishu,Petrol,1.32,804.17,Black Market
2024-07-05,Mogadishu,Petrol,1.2,722.26,Private Station
2024-07-05,Mogadishu,Petrol,1.14,686.14,Government Station
2024-07-05,Mogadishu,Petrol,1.32,794.48,Black Market
2024-07-06,Mogadishu,Petrol,1.2,743.4,Private Station
2024-07-06,Mogadishu,Petrol,1.14,706.23,Government Station
2024-07-06,Mogadishu,Petrol,1.32,817.74,Black Market
2024-07-07,Mogadishu,Petrol,1.2,728.84,Private Station
2024-07-07,Mogadishu,Petrol,1.14,692.4,Government Station
2024-07-07,Mogadishu,Petrol,1.32,801.72,Black Market
2024-07-08,Mogadishu,Petrol,1.2,740.77,Private Station
2024-07-08,Mogadishu,Petrol,1.14,703.73,Government Station
2024-07-08,Mogadishu,Petrol,1.32,814.84,Black Market
2024-07-09,Mogadishu,Petrol,1.2,728.05,Private Station
2024-07-09,Mogadishu,Petrol,1.14,691.65,Government Station
2024-07-09,Mogadishu,Petrol,1.32,800.86,Black Market
2024-07-10,Mogadishu,Petrol,1.2,743.84,Private Station
2024-07-10,Mogadishu,Petrol,1.14,706.64,Government Station
2024-07-10,Mogadishu,Petrol,1.32,818.22,Black Market
2024-07-11,Mogadishu,Petrol,1.2,723.7,Private Station
2024-07-11,Mogadishu,Petrol,1.14,687.52,Government Station
2024-07-11,Mogadishu,Petrol,1.32,796.08,Black Market
2024-07-12,Mogadishu,Petrol,1.2,724.03,Private Station
2024-07-12,Mogadishu,Petrol,1.14,687.83,Government Station
2024-07-12,Mogadishu,Petrol,1.32,796.43,Black Market
2024-07-13,Mogadishu,Petrol,1.2,723.02,Private Station
2024-07-13,Mogadishu,Petrol,1.14,686.87,Government Station
2024-07-13,Mogadishu,Petrol,1.32,795.32,Black Market
2024-07-14,Mogadishu,Petrol,1.2,725.15,Private Station
2024-07-14,Mogadishu,Petrol,1.14,688.9,Government Station
2024-07-14,Mogadishu,Petrol,1.32,797.67,Black Market
2024-07-15,Mogadishu,Petrol,1.2,728.05,Private Station
2024-07-15,Mogadishu,Petrol,1.14,691.65,Government Station
2024-07-15,Mogadishu,Petrol,1.32,800.86,Black Market
2024-07-16,Mogadishu,Petrol,1.185,721.58,Private Station
2024-07-16,Mogadishu,Petrol,1.125,685.5,Government Station
2024-07-16,Mogadishu,Petrol,1.303,793.74,Black Market
2024-07-17,Mogadishu,Petrol,1.195,718.44,Private Station
2024-07-17,Mogadishu,Petrol,1.135,682.51,Government Station
2024-07-17,Mogadishu,Petrol,1.314,790.28,Black Market
2024-07-18,Mogadishu,Petrol,1.196,738.58,Private Station
2024-07-18,Mogadishu,Petrol,1.136,701.65,Government Station
2024-07-18,Mogadishu,Petrol,1.315,812.44,Black Market
2024-07-19,Mogadishu,Petrol,1.2,728.39,Private Station
2024-07-19,Mogadishu,Petrol,1.14,691.97,Government Station
2024-07-19,Mogadishu,Petrol,1.32,801.23,Black Market
2024-07-20,Mogadishu,Petrol,1.2,731.39,Private Station
2024-07-20,Mogadishu,Petrol,1.14,694.82,Government Station
2024-07-20,Mogadishu,Petrol,1.32,804.52,Black Market
2024-07-21,Mogadishu,Petrol,1.2,740.27,Private Station
2024-07-21,Mogadishu,Petrol,1.14,703.26,Government Station
2024-07-21,Mogadishu,Petrol,1.32,814.3,Black Market
2024-07-22,Mogadishu,Petrol,1.199,725.99,Private Station
2024-07-22,Mogadishu,Petrol,1.139,689.69,Government Station
2024-07-22,Mogadishu,Petrol,1.318,798.59,Black Market
2024-07-23,Mogadishu,Petrol,1.2,724.68,Private Station
2024-07-23,Mogadishu,Petrol,1.14,688.45,Government Station
2024-07-23,Mogadishu,Petrol,1.32,797.15,Black Market
2024-07-24,Mogadishu,Petrol,1.198,734.29,Private Station
2024-07-24,Mogadishu,Petrol,1.138,697.58,Government Station
2024-07-24,Mogadishu,Petrol,1.318,807.72,Black Market
2024-07-25,Mogadishu,Petrol,1.2,732.32,Private Station
2024-07-25,Mogadishu,Petrol,1.14,695.71,Government Station
2024-07-25,Mogadishu,Petrol,1.32,805.55,Black Market
2024-07-26,Mogadishu,Petrol,1.2,722.73,Private Station
2024-07-26,Mogadishu,Petrol,1.14,686.6,Government Station
2024-07-26,Mogadishu,Petrol,1.32,795.01,Black Market
2024-07-27,Mogadishu,Petrol,1.2,725.21,Private Station
2024-07-27,Mogadishu,Petrol,1.14,688.95,Government Station
2024-07-27,Mogadishu,Petrol,1.32,797.73,Black Market
2024-07-28,Mogadishu,Petrol,1.2,728.48,Private Station
2024-07-28,Mogadishu,Petrol,1.14,692.06,Government Station
2024-07-28,Mogadishu,Petrol,1.32,801.33,Black Market
2024-07-29,Mogadishu,Petrol,1.2,742.98,Private Station
2024-07-29,Mogadishu,Petrol,1.14,705.83,Government Station
2024-07-29,Mogadishu,Petrol,1.32,817.28,Black Market
2024-07-30,Mogadishu,Petrol,1.2,735.97,Private Station
2024-07-30,Mogadishu,Petrol,1.14,699.17,Government Station
2024-07-30,Mogadishu,Petrol,1.32,809.57,Black Market
2024-07-31,Mogadishu,Petrol,1.2,726.65,Private Station
2024-07-31,Mogadishu,Petrol,1.14,690.32,Government Station
2024-07-31,Mogadishu,Petrol,1.32,799.32,Black Market
2024-08-01,Mogadishu,Petrol,1.188,730.13,Private Station
2024-08-01,Mogadishu,Petrol,1.128,693.63,Government Station
2024-08-01,Mogadishu,Petrol,1.307,803.15,Black Market
2024-08-02,Mogadishu,Petrol,1.2,725.78,Private Station
2024-08-02,Mogadishu,Petrol,1.14,689.49,Government Station
2024-08-02,Mogadishu,Petrol,1.32,798.36,Black Market
2024-08-03,Mogadishu,Petrol,1.2,726.09,Private Station
2024-08-03,Mogadishu,Petrol,1.14,689.78,Government Station
2024-08-03,Mogadishu,Petrol,1.32,798.7,Black Market
2024-08-04,Mogadishu,Petrol,1.2,728.1,Private Station
2024-08-04,Mogadishu,Petrol,1.14,691.7,Government Station
2024-08-04,Mogadishu,Petrol,1.32,800.91,Black Market
2024-08-05,Mogadishu,Petrol,1.2,736.42,Private Station
2024-08-05,Mogadishu,Petrol,1.14,699.6,Government Station
2024-08-05,Mogadishu,Petrol,1.32,810.07,Black Market
2024-08-06,Mogadishu,Petrol,1.2,725.61,Private Station
2024-08-06,Mogadishu,Petrol,1.14,689.33,Government Station
2024-08-06,Mogadishu,Petrol,1.32,798.17,Black Market
2024-08-07,Mogadishu,Petrol,1.2,739.98,Private Station
2024-08-07,Mogadishu,Petrol,1.14,702.98,Government Station
2024-08-07,Mogadishu,Petrol,1.32,813.98,Black Market
2024-08-08,Mogadishu,Petrol,1.2,720.65,Private Station
2024-08-08,Mogadishu,Petrol,1.14,684.61,Government Station
2024-08-08,Mogadishu,Petrol,1.32,792.71,Black Market
2024-08-09,Mogadishu,Petrol,1.2,736.68,Private Station
2024-08-09,Mogadishu,Petrol,1.14,699.85,Government Station
2024-08-09,Mogadishu,Petrol,1.32,810.35,Black Market
2024-08-10,Mogadishu,Petrol,1.2,729.09,Private Station
2024-08-10,Mogadishu,Petrol,1.14,692.63,Government Station
2024-08-10,Mogadishu,Petrol,1.32,802.0,Black Market
2024-08-11,Mogadishu,Petrol,1.2,737.99,Private Station
2024-08-11,Mogadishu,Petrol,1.14,701.09,Government Station
2024-08-11,Mogadishu,Petrol,1.32,811.79,Black Market
2024-08-12,Mogadishu,Petrol,1.2,732.41,Private Station
2024-08-12,Mogadishu,Petrol,1.14,695.79,Government Station
2024-08-12,Mogadishu,Petrol,1.32,805.65,Black Market
2024-08-13,Mogadishu,Petrol,1.2,725.96,Private Station
2024-08-13,Mogadishu,Petrol,1.14,689.66,Government Station
2024-08-13,Mogadishu,Petrol,1.32,798.56,Black Market
2024-08-14,Mogadishu,Petrol,1.2,743.37,Private Station
2024-08-14,Mogadishu,Petrol,1.14,706.21,Government Station
2024-08-14,Mogadishu,Petrol,1.32,817.71,Black Market
2024-08-15,Mogadishu,Petrol,1.2,729.12,Private Station
2024-08-15,Mogadishu,Petrol,1.14,692.67,Government Station
2024-08-15,Mogadishu,Petrol,1.32,802.03,Black Market
2024-08-16,Mogadishu,Petrol,1.2,722.49,Private Station
2024-08-16,Mogadishu,Petrol,1.14,686.37,Government Station
2024-08-16,Mogadishu,Petrol,1.32,794.74,Black Market
2024-08-17,Mogadishu,Petrol,1.2,728.21,Private Station
2024-08-17,Mogadishu,Petrol,1.14,691.8,Government Station
2024-08-17,Mogadishu,Petrol,1.32,801.03,Black Market
2024-08-18,Mogadishu,Petrol,1.2,741.13,Private Station
2024-08-18,Mogadishu,Petrol,1.14,704.07,Government Station
2024-08-18,Mogadishu,Petrol,1.32,815.24,Black Market
2024-08-19,Mogadishu,Petrol,1.2,732.03,Private Station
2024-08-19,Mogadishu,Petrol,1.14,695.43,Government Station
2024-08-19,Mogadishu,Petrol,1.32,805.23,Black Market
2024-08-20,Mogadishu,Petrol,1.2,734.12,Private Station
2024-08-20,Mogadishu,Petrol,1.14,697.41,Government Station
2024-08-20,Mogadishu,Petrol,1.32,807.53,Black Market
2024-08-21,Mogadishu,Petrol,1.2,732.15,Private Station
2024-08-21,Mogadishu,Petrol,1.14,695.55,Government Station
2024-08-21,Mogadishu,Petrol,1.32,805.37,Black Market
2024-08-22,Mogadishu,Petrol,1.2,729.66,Private Station
2024-08-22,Mogadishu,Petrol,1.14,693.17,Government Station
2024-08-22,Mogadishu,Petrol,1.32,802.62,Black Market
2024-08-23,Mogadishu,Petrol,1.2,720.51,Private Station
2024-08-23,Mogadishu,Petrol,1.14,684.49,Government Station
2024-08-23,Mogadishu,Petrol,1.32,792.56,Black Market
2024-08-24,Mogadishu,Petrol,1.197,740.41,Private Station
2024-08-24,Mogadishu,Petrol,1.137,703.39,Government Station
2024-08-24,Mogadishu,Petrol,1.317,814.45,Black Market
2024-08-25,Mogadishu,Petrol,1.2,735.4,Private Station
2024-08-25,Mogadishu,Petrol,1.14,698.63,Government Station
2024-08-25,Mogadishu,Petrol,1.32,808.94,Black Market
2024-08-26,Mogadishu,Petrol,1.194,737.88,Private Station
2024-08-26,Mogadishu,Petrol,1.134,700.99,Government Station
2024-08-26,Mogadishu,Petrol,1.313,811.67,Black Market
2024-08-27,Mogadishu,Petrol,1.2,720.39,Private Station
2024-08-27,Mogadishu,Petrol,1.14,684.37,Government Station
2024-08-27,Mogadishu,Petrol,1.32,792.43,Black Market
2024-08-28,Mogadishu,Petrol,1.2,735.7,Private Station
2024-08-28,Mogadishu,Petrol,1.14,698.91,Government Station
2024-08-28,Mogadishu,Petrol,1.32,809.27,Black Market
2024-08-29,Mogadishu,Petrol,1.2,732.79,Private Station
2024-08-29,Mogadishu,Petrol,1.14,696.15,Government Station
2024-08-29,Mogadishu,Petrol,1.32,806.06,Black Market
2024-08-30,Mogadishu,Petrol,1.2,724.9,Private Station
2024-08-30,Mogadishu,Petrol,1.14,688.66,Government Station
2024-08-30,Mogadishu,Petrol,1.32,797.39,Black Market
2024-08-31,Mogadishu,Petrol,1.2,725.96,Private Station
2024-08-31,Mogadishu,Petrol,1.14,689.66,Government Station
2024-08-31,Mogadishu,Petrol,1.32,798.55,Black Market
2024-09-01,Mogadishu,Petrol,1.2,742.88,Private Station
2024-09-01,Mogadishu,Petrol,1.14,705.74,Government Station
2024-09-01,Mogadishu,Petrol,1.32,817.17,Black Market
2024-09-02,Mogadishu,Petrol,1.2,734.45,Private Station
2024-09-02,Mogadishu,Petrol,1.14,697.73,Government Station
2024-09-02,Mogadishu,Petrol,1.32,807.89,Black Market
2024-09-03,Mogadishu,Petrol,1.2,725.53,Private Station
2024-09-03,Mogadishu,Petrol,1.14,689.26,Government Station
2024-09-03,Mogadishu,Petrol,1.32,798.09,Black Market
2024-09-04,Mogadishu,Petrol,1.2,720.14,Private Station
2024-09-04,Mogadishu,Petrol,1.14,684.13,Government Station
2024-09-04,Mogadishu,Petrol,1.32,792.16,Black Market
2024-09-05,Mogadishu,Petrol,1.2,731.46,Private Station
2024-09-05,Mogadishu,Petrol,1.14,694.89,Government Station
2024-09-05,Mogadishu,Petrol,1.32,804.61,Black Market
2024-09-06,Mogadishu,Petrol,1.2,721.49,Private Station
2024-09-06,Mogadishu,Petrol,1.14,685.41,Government Station
2024-09-06,Mogadishu,Petrol,1.32,793.63,Black Market
2024-09-07,Mogadishu,Petrol,1.189,720.08,Private Station
2024-09-07,Mogadishu,Petrol,1.13,684.07,Government Station
2024-09-07,Mogadishu,Petrol,1.308,792.08,Black Market
2024-09-08,Mogadishu,Petrol,1.2,725.34,Private Station
2024-09-08,Mogadishu,Petrol,1.14,689.07,Government Station
2024-09-08,Mogadishu,Petrol,1.32,797.87,Black Market
2024-09-09,Mogadishu,Petrol,1.2,727.41,Private Station
2024-09-09,Mogadishu,Petrol,1.14,691.04,Government Station
2024-09-09,Mogadishu,Petrol,1.32,800.15,Black Market
2024-09-10,Mogadishu,Petrol,1.198,742.38,Private Station
2024-09-10,Mogadishu,Petrol,1.138,705.26,Government Station
2024-09-10,Mogadishu,Petrol,1.318,816.61,Black Market
2024-09-11,Mogadishu,Petrol,1.2,743.55,Private Station
2024-09-11,Mogadishu,Petrol,1.14,706.37,Government Station
2024-09-11,Mogadishu,Petrol,1.32,817.9,Black Market
2024-09-12,Mogadishu,Petrol,1.2,743.79,Private Station
2024-09-12,Mogadishu,Petrol,1.14,706.6,Government Station
2024-09-12,Mogadishu,Petrol,1.32,818.17,Black Market
2024-09-13,Mogadishu,Petrol,1.2,743.02,Private Station
2024-09-13,Mogadishu,Petrol,1.14,705.87,Government Station
2024-09-13,Mogadishu,Petrol,1.32,817.32,Black Market
2024-09-14,Mogadishu,Petrol,1.185,725.48,Private Station
2024-09-14,Mogadishu,Petrol,1.126,689.21,Government Station
2024-09-14,Mogadishu,Petrol,1.304,798.03,Black Market
2024-09-15,Mogadishu,Petrol,1.2,724.94,Private Station
2024-09-15,Mogadishu,Petrol,1.14,688.69,Government Station
2024-09-15,Mogadishu,Petrol,1.32,797.43,Black Market
2024-09-16,Mogadishu,Petrol,1.2,728.14,Private Station
2024-09-16,Mogadishu,Petrol,1.14,691.74,Government Station
2024-09-16,Mogadishu,Petrol,1.32,800.96,Black Market
2024-09-17,Mogadishu,Petrol,1.2,720.11,Private Station
2024-09-17,Mogadishu,Petrol,1.14,684.11,Government Station
2024-09-17,Mogadishu,Petrol,1.32,792.12,Black Market
2024-09-18,Mogadishu,Petrol,1.2,741.14,Private Station
2024-09-18,Mogadishu,Petrol,1.14,704.08,Government Station
2024-09-18,Mogadishu,Petrol,1.32,815.25,Black Market
2024-09-19,Mogadishu,Petrol,1.2,722.09,Private Station
2024-09-19,Mogadishu,Petrol,1.14,685.98,Government Station
2024-09-19,Mogadishu,Petrol,1.32,794.3,Black Market
2024-09-20,Mogadishu,Petrol,1.2,733.34,Private Station
2024-09-20,Mogadishu,Petrol,1.14,696.68,Government Station
2024-09-20,Mogadishu,Petrol,1.32,806.68,Black Market
2024-09-21,Mogadishu,Petrol,1.2,733.52,Private Station
2024-09-21,Mogadishu,Petrol,1.14,696.84,Government Station
2024-09-21,Mogadishu,Petrol,1.32,806.87,Black Market
2024-09-22,Mogadishu,Petrol,1.2,727.07,Private Station
2024-09-22,Mogadishu,Petrol,1.14,690.71,Government Station
2024-09-22,Mogadishu,Petrol,1.32,799.77,Black Market
2024-09-23,Mogadishu,Petrol,1.2,727.54,Private Station
2024-09-23,Mogadishu,Petrol,1.14,691.16,Government Station
