date,city,usd_sos_rate,daily_change_percent,market_type,source,rate_ma7,rate_ma30
2024-10-28,Mogadishu,580.68,-0.575,black/official,Black Market,579.2499999999999,573.1703333333334
2024-10-29,Mogadishu,579.6,-0.144,black/official,Black Market,580.1542857142857,573.391
2024-10-30,Mogadishu,576.7,-0.347,black/official,Black Market,580.2071428571428,573.5326666666666
2024-10-31,Mogadishu,576.83,-0.011,black/official,Black Market,579.9957142857143,573.7593333333333
2024-11-01,Mogadishu,575.27,-0.37,black/official,Black Market,579.4085714285715,573.8696666666667
2024-11-02,Mogadishu,577.06,0.344,black/official,Black Market,578.8114285714286,574.0283333333333
2024-11-03,Mogadishu,581.12,0.803,black/official,Black Market,578.1800000000001,574.3106666666666
2024-11-04,Mogadishu,581.87,0.058,black/official,Black Market,578.35,574.6529999999999
2024-11-05,Mogadishu,578.8,-0.538,black/official,Black Market,578.2357142857143,574.9776666666668
2024-11-06,Mogadishu,577.08,-0.214,black/official,Black Market,578.29,575.197
2024-11-07,Mogadishu,575.95,-0.171,black/official,Black Market,578.1642857142857,575.494
2024-11-08,Mogadishu,578.31,0.495,black/official,Black Market,578.5985714285714,575.8
2024-11-09,Mogadishu,578.68,0.12,black/official,Black Market,578.83,576.2033333333334
2024-11-10,Mogadishu,577.8,0.072,black/official,Black Market,578.3557142857143,576.5646666666668
2024-11-11,Mogadishu,576.26,-0.289,black/official,Black Market,577.5542857142857,576.8003333333332
2024-11-12,Mogadishu,574.71,-0.212,black/official,Black Market,576.97,576.9163333333332
2024-11-13,Mogadishu,576.72,0.19,black/official,Black Market,576.9185714285715,577.1116666666666
2024-11-14,Mogadishu,575.69,-0.06,black/official,Black Market,576.8814285714286,577.2379999999999
2024-11-15,Mogadishu,576.65,0.309,black/official,Black Market,576.6442857142857,577.338
2024-11-16,Mogadishu,575.81,-0.178,black/official,Black Market,576.2342857142858,577.452
2024-11-17,Mogadishu,568.11,-1.209,black/official,Black Market,574.85,577.2363333333334
2024-11-18,Mogadishu,568.03,-0.171,black/official,Black Market,573.6742857142857,576.9699999999999
2024-11-19,Mogadishu,565.14,-0.576,black/official,Black Market,572.3071428571428,576.687
2024-11-20,Mogadishu,567.27,0.21,black/official,Black Market,570.9571428571428,576.4736666666666
2024-11-21,Mogadishu,568.69,0.144,black/official,Black Market,569.9571428571428,576.3209999999999
2024-11-22,Mogadishu,571.83,0.376,black/official,Black Market,569.2685714285715,576.171
2024-11-23,Mogadishu,570.94,-0.226,black/official,Black Market,568.5728571428571,575.9253333333332
2024-11-24,Mogadishu,570.73,-0.057,black/official,Black Market,568.9471428571429,575.6370000000001
2024-11-25,Mogadishu,569.78,-0.24,black/official,Black Market,569.1971428571429,575.255
2024-11-26,Mogadishu,571.04,0.032,black/official,Black Market,570.0400000000001,574.7716666666666
2024-11-27,Mogadishu,571.42,0.288,black/official,Black Market,570.6328571428572,574.463
2024-11-28,Mogadishu,569.34,-0.474,black/official,Black Market,570.7257142857143,574.121
2024-11-29,Mogadishu,572.51,0.526,black/official,Black Market,570.8228571428572,573.9813333333333
2024-11-30,Mogadishu,574.36,0.088,black/official,Black Market,571.3114285714286,573.899
2024-12-01,Mogadishu,575.56,0.423,black/official,Black Market,572.0014285714286,573.9086666666667
2024-12-02,Mogadishu,574.83,-0.154,black/official,Black Market,572.7228571428572,573.8343333333333
2024-12-03,Mogadishu,574.26,-0.125,black/official,Black Market,573.1828571428571,573.6056666666667
2024-12-04,Mogadishu,575.36,0.419,black/official,Black Market,573.7457142857143,573.3886666666668
2024-12-05,Mogadishu,575.65,0.129,black/official,Black Market,574.6471428571429,573.2836666666666
2024-12-06,Mogadishu,578.73,0.545,black/official,Black Market,575.5357142857143,573.3386666666667
2024-12-07,Mogadishu,574.99,-0.587,black/official,Black Market,575.6257142857143,573.3066666666667
2024-12-08,Mogadishu,570.23,-0.504,black/official,Black Market,574.8642857142856,573.0373333333333
2024-12-09,Mogadishu,572.38,0.229,black/official,Black Market,574.5142857142857,572.8273333333333
2024-12-10,Mogadishu,572.39,0.087,black/official,Black Market,574.2471428571429,572.647
2024-12-11,Mogadishu,570.98,-0.076,black/official,Black Market,573.6214285714285,572.471
2024-12-12,Mogadishu,573.77,0.649,black/official,Black Market,573.3528571428571,572.4396666666668
2024-12-13,Mogadishu,575.39,0.314,black/official,Black Market,572.8757142857143,572.3953333333334
2024-12-14,Mogadishu,574.12,-0.433,black/official,Black Market,572.7514285714286,572.3430000000001
2024-12-15,Mogadishu,575.12,0.178,black/official,Black Market,573.45,572.292
2024-12-16,Mogadishu,576.2,0.121,black/official,Black Market,573.9957142857144,572.305
2024-12-17,Mogadishu,577.64,0.161,black/official,Black Market,574.7457142857144,572.6226666666665
2024-12-18,Mogadishu,578.64,0.069,black/official,Black Market,575.84,572.9763333333334
2024-12-19,Mogadishu,576.55,-0.355,black/official,Black Market,576.2371428571429,573.3566666666667
2024-12-20,Mogadishu,576.73,-0.233,black/official,Black Market,576.4285714285714,573.672
2024-12-21,Mogadishu,575.24,-0.255,black/official,Black Market,576.5885714285714,573.8903333333333
2024-12-22,Mogadishu,576.38,0.294,black/official,Black Market,576.7685714285715,574.0419999999999
2024-12-23,Mogadishu,575.81,-0.095,black/official,Black Market,576.7128571428572,574.2043333333334
2024-12-24,Mogadishu,572.85,-0.156,black/official,Black Market,576.0285714285714,574.275
2024-12-25,Mogadishu,573.98,0.359,black/official,Black Market,575.3628571428571,574.4149999999998
2024-12-26,Mogadishu,572.01,-0.336,black/official,Black Market,574.7142857142857,574.4473333333334
2024-12-27,Mogadishu,576.8,0.841,black/official,Black Market,574.7242857142858,574.6266666666667
2024-12-28,Mogadishu,576.39,-0.075,black/official,Black Market,574.8885714285714,574.8616666666666
2024-12-29,Mogadishu,574.68,-0.303,black/official,Black Market,574.6457142857142,574.934
2024-12-30,Mogadishu,572.45,-0.347,black/official,Black Market,574.1657142857142,574.8703333333334
2024-12-31,Mogadishu,574.96,0.347,black/official,Black Market,574.4671428571429,574.8503333333333
2025-01-01,Mogadishu,578.56,0.488,black/official,Black Market,575.1214285714285,574.9746666666667
2025-01-02,Mogadishu,582.49,0.628,black/official,Black Market,576.6185714285714,575.2489999999999
2025-01-03,Mogadishu,584.83,0.309,black/official,Black Market,577.7657142857144,575.5646666666668
2025-01-04,Mogadishu,585.88,0.041,black/official,Black Market,579.1214285714286,575.9056666666668
2025-01-05,Mogadishu,589.45,0.711,black/official,Black Market,581.2314285714285,576.263
2025-01-06,Mogadishu,588.9,-0.124,black/official,Black Market,583.5814285714285,576.7266666666667
2025-01-07,Mogadishu,587.19,-0.22,black/official,Black Market,585.3285714285714,577.2919999999999
2025-01-08,Mogadishu,584.69,-0.35,black/official,Black Market,586.2042857142858,577.7023333333333
2025-01-09,Mogadishu,586.47,-0.007,black/official,Black Market,586.7728571428572,578.1716666666666
2025-01-10,Mogadishu,585.25,-0.316,black/official,Black Market,586.8328571428572,578.6473333333332
2025-01-11,Mogadishu,585.44,0.014,black/official,Black Market,586.7700000000001,579.0363333333333
2025-01-12,Mogadishu,584.63,-0.17,black/official,Black Market,586.0814285714285,579.3443333333333
2025-01-13,Mogadishu,582.7,-0.087,black/official,Black Market,585.1957142857143,579.6303333333333
2025-01-14,Mogadishu,585.32,0.321,black/official,Black Market,584.9285714285714,579.9703333333333
2025-01-15,Mogadishu,581.63,-0.418,black/official,Black Market,584.4914285714286,580.1513333333334
2025-01-16,Mogadishu,580.22,-0.534,black/official,Black Market,583.5985714285715,580.2373333333334
2025-01-17,Mogadishu,582.36,0.373,black/official,Black Market,583.1857142857143,580.3613333333334
2025-01-18,Mogadishu,578.62,-0.56,black/official,Black Market,582.2114285714287,580.4303333333334
2025-01-19,Mogadishu,582.75,0.511,black/official,Black Market,581.9428571428572,580.631
2025-01-20,Mogadishu,582.98,0.139,black/official,Black Market,581.9828571428571,580.889
2025-01-21,Mogadishu,581.32,-0.187,black/official,Black Market,581.4114285714286,581.0536666666667
2025-01-22,Mogadishu,581.73,0.113,black/official,Black Market,581.4257142857143,581.251
2025-01-23,Mogadishu,582.52,0.189,black/official,Black Market,581.7542857142857,581.5733333333334
2025-01-24,Mogadishu,578.26,-0.765,black/official,Black Market,581.1685714285715,581.7160000000001
2025-01-25,Mogadishu,576.59,-0.124,black/official,Black Market,580.8785714285715,581.8686666666667
2025-01-26,Mogadishu,577.16,0.282,black/official,Black Market,580.08,581.8806666666667
2025-01-27,Mogadishu,576.53,-0.16,black/official,Black Market,579.1585714285713,581.8853333333334
2025-01-28,Mogadishu,573.2,-0.538,black/official,Black Market,577.9985714285715,581.836
2025-01-29,Mogadishu,572.28,0.028,black/official,Black Market,576.6485714285715,581.8303333333333
2025-01-30,Mogadishu,572.82,-0.089,black/official,Black Market,575.2628571428571,581.759
2025-01-31,Mogadishu,576.55,0.525,black/official,Black Market,575.0185714285715,581.6919999999999
2025-02-01,Mogadishu,579.3,0.295,black/official,Black Market,575.4057142857142,581.5856666666666
2025-02-02,Mogadishu,580.44,0.133,black/official,Black Market,575.8742857142857,581.4393333333334
2025-02-03,Mogadishu,580.17,-0.103,black/official,Black Market,576.3942857142857,581.2489999999999
2025-02-04,Mogadishu,580.01,-0.023,black/official,Black Market,577.3671428571428,580.9343333333334
2025-02-05,Mogadishu,578.88,-0.044,black/official,Black Market,578.3100000000001,580.6003333333334
2025-02-06,Mogadishu,577.35,0.029,black/official,Black Market,578.9571428571428,580.2723333333334
2025-02-07,Mogadishu,578.03,0.05,black/official,Black Market,579.1685714285715,580.0503333333332
2025-02-08,Mogadishu,577.57,0.348,black/official,Black Market,578.9214285714286,579.7536666666667
2025-02-09,Mogadishu,576.19,-0.3,black/official,Black Market,578.3142857142857,579.4516666666667
2025-02-10,Mogadishu,577.53,0.387,black/official,Black Market,577.9371428571428,579.188
2025-02-11,Mogadishu,577.55,0.097,black/official,Black Market,577.5857142857143,578.952
2025-02-12,Mogadishu,577.36,-0.064,black/official,Black Market,577.3685714285714,578.774
2025-02-13,Mogadishu,579.02,-0.009,black/official,Black Market,577.6071428571429,578.5640000000001
2025-02-14,Mogadishu,580.33,0.071,black/official,Black Market,577.9357142857143,578.5206666666667
2025-02-15,Mogadishu,581.12,0.07,black/official,Black Market,578.4428571428572,578.5506666666666
2025-02-16,Mogadishu,581.44,0.222,black/official,Black Market,579.1928571428572,578.52
2025-02-17,Mogadishu,580.16,-0.264,black/official,Black Market,579.5685714285714,578.5713333333333
2025-02-18,Mogadishu,580.32,-0.02,black/official,Black Market,579.9642857142858,578.4903333333333
2025-02-19,Mogadishu,582.24,0.119,black/official,Black Market,580.6614285714286,578.4656666666667
2025-02-20,Mogadishu,582.58,-0.082,black/official,Black Market,581.1700000000001,578.5076666666666
2025-02-21,Mogadishu,585.18,0.361,black/official,Black Market,581.8628571428573,578.6226666666666
2025-02-22,Mogadishu,585.76,-0.1,black/official,Black Market,582.5257142857142,578.7306666666667
2025-02-23,Mogadishu,585.63,0.125,black/official,Black Market,583.1242857142857,578.9763333333333
2025-02-24,Mogadishu,582.22,-0.374,black/official,Black Market,583.4185714285715,579.164
2025-02-25,Mogadishu,581.79,-0.302,black/official,Black Market,583.6285714285714,579.3183333333333
2025-02-26,Mogadishu,579.4,-0.218,black/official,Black Market,583.2228571428572,579.414
2025-02-27,Mogadishu,579.16,0.06,black/official,Black Market,582.7342857142856,579.6126666666665
2025-02-28,Mogadishu,579.71,-0.235,black/official,Black Market,581.9528571428572,579.8603333333334
2025-03-01,Mogadishu,580.8,0.022,black/official,Black Market,581.2442857142858,580.1263333333334
2025-03-02,Mogadishu,576.64,-0.478,black/official,Black Market,579.9599999999999,580.1293333333334
2025-03-03,Mogadishu,581.93,0.808,black/official,Black Market,579.9185714285715,580.2170000000001
2025-03-04,Mogadishu,583.86,0.206,black/official,Black Market,580.2142857142857,580.331
2025-03-05,Mogadishu,583.7,-0.085,black/official,Black Market,580.8285714285714,580.4486666666668
2025-03-06,Mogadishu,581.97,-0.257,black/official,Black Market,581.23,580.5139999999999
2025-03-07,Mogadishu,579.41,-0.298,black/official,Black Market,581.1871428571428,580.5316666666666
2025-03-08,Mogadishu,580.96,0.064,black/official,Black Market,581.21,580.652
2025-03-09,Mogadishu,584.67,0.522,black/official,Black Market,582.3571428571429,580.8733333333333
2025-03-10,Mogadishu,582.53,-0.334,black/official,Black Market,582.4428571428572,581.0386666666667
2025-03-11,Mogadishu,581.07,-0.331,black/official,Black Market,582.0442857142858,581.2013333333332
2025-03-12,Mogadishu,580.16,-0.205,black/official,Black Market,581.5385714285715,581.289
2025-03-13,Mogadishu,582.9,0.484,black/official,Black Market,581.6714285714286,581.4673333333334
2025-03-14,Mogadishu,582.8,0.045,black/official,Black Market,582.1557142857143,581.6486666666666
2025-03-15,Mogadishu,585.56,0.415,black/official,Black Market,582.8128571428572,581.8666666666667
2025-03-16,Mogadishu,583.61,-0.238,black/official,Black Market,582.6614285714286,581.9760000000001
2025-03-17,Mogadishu,585.66,0.396,black/official,Black Market,583.1085714285714,582.1273333333334
2025-03-18,Mogadishu,582.6,-0.423,black/official,Black Market,583.3271428571428,582.1659999999999
2025-03-19,Mogadishu,583.75,0.278,black/official,Black Market,583.8399999999999,582.2856666666667
2025-03-20,Mogadishu,582.65,-0.229,black/official,Black Market,583.8042857142857,582.3633333333333
2025-03-21,Mogadishu,586.06,0.766,black/official,Black Market,584.27,582.4906666666666
2025-03-22,Mogadishu,587.7,0.218,black/official,Black Market,584.5757142857143,582.6613333333333
2025-03-23,Mogadishu,591.54,0.418,black/official,Black Market,585.7085714285714,582.8733333333333
2025-03-24,Mogadishu,589.28,-0.187,black/official,Black Market,586.2257142857143,582.9906666666666
2025-03-25,Mogadishu,589.92,0.108,black/official,Black Market,587.2714285714285,583.1336666666667
2025-03-26,Mogadishu,589.73,-0.27,black/official,Black Market,588.1257142857143,583.384
2025-03-27,Mogadishu,592.63,0.332,black/official,Black Market,589.5514285714286,583.7453333333334
2025-03-28,Mogadishu,595.17,0.193,black/official,Black Market,590.8528571428571,584.2710000000001
2025-03-29,Mogadishu,592.38,-0.369,black/official,Black Market,591.5214285714285,584.7116666666667
2025-03-30,Mogadishu,591.81,0.013,black/official,Black Market,591.5600000000001,585.1149999999999
2025-03-31,Mogadishu,591.18,-0.208,black/official,Black Market,591.8314285714285,585.4609999999999
2025-04-01,Mogadishu,592.57,0.114,black/official,Black Market,592.2099999999999,585.992
2025-04-02,Mogadishu,589.19,-0.395,black/official,Black Market,592.1328571428572,586.234
2025-04-03,Mogadishu,592.91,0.569,black/official,Black Market,592.1728571428572,586.5356666666667
2025-04-04,Mogadishu,592.54,0.034,black/official,Black Market,591.7971428571428,586.8303333333333
2025-04-05,Mogadishu,592.85,0.184,black/official,Black Market,591.8642857142858,587.193
2025-04-06,Mogadishu,591.1,-0.307,black/official,Black Market,591.7628571428571,587.5826666666667
2025-04-07,Mogadishu,590.7,-0.247,black/official,Black Market,591.6942857142858,587.9073333333332
2025-04-08,Mogadishu,588.45,-0.179,black/official,Black Market,591.1057142857143,588.0333333333333
2025-04-09,Mogadishu,591.02,0.414,black/official,Black Market,591.3671428571428,588.3163333333334
2025-04-10,Mogadishu,589.72,-0.252,black/official,Black Market,590.9114285714286,588.6046666666667
2025-04-11,Mogadishu,589.88,0.047,black/official,Black Market,590.5314285714286,588.9286666666667
2025-04-12,Mogadishu,587.0,-0.362,black/official,Black Market,589.6957142857143,589.0653333333333
2025-04-13,Mogadishu,583.77,-0.623,black/official,Black Market,588.6485714285715,589.0976666666667
2025-04-14,Mogadishu,587.14,0.742,black/official,Black Market,588.1400000000001,589.1503333333333
2025-04-15,Mogadishu,587.86,-0.0,black/official,Black Market,588.0557142857142,589.2919999999999
2025-04-16,Mogadishu,587.5,-0.129,black/official,Black Market,587.5528571428571,589.3533333333332
2025-04-17,Mogadishu,587.59,0.03,black/official,Black Market,587.2485714285714,589.5196666666667
