date,city,usd_sos_rate,daily_change_percent,market_type,source
2025-03-18,Mogadishu,582.6,-0.423,black/official,Black Market
2025-03-19,Mogadishu,583.75,0.278,black/official,Black Market
2025-03-20,Mogadishu,582.65,-0.229,black/official,Black Market
2025-03-21,Mogadishu,586.06,0.766,black/official,Black Market
2025-03-22,Mogadishu,587.7,0.218,black/official,Black Market
2025-03-23,Mogadishu,591.54,0.418,black/official,Black Market
2025-03-24,Mogadishu,589.28,-0.187,black/official,Black Market
2025-03-25,Mogadishu,589.92,0.108,black/official,Black Market
2025-03-26,Mogadishu,589.73,-0.27,black/official,Black Market
2025-03-27,Mogadishu,592.63,0.332,black/official,Black Market
2025-03-28,Mogadishu,595.17,0.193,black/official,Black Market
2025-03-29,Mogadishu,592.38,-0.369,black/official,Black Market
2025-03-30,Mogadishu,591.81,0.013,black/official,Black Market
2025-03-31,Mogadishu,591.18,-0.208,black/official,Black Market
2025-04-01,Mogadishu,592.57,0.114,black/official,Black Market
2025-04-02,Mogadishu,589.19,-0.395,black/official,Black Market
2025-04-03,Mogadishu,592.91,0.569,black/official,Black Market
2025-04-04,Mogadishu,592.54,0.034,black/official,Black Market
2025-04-05,Mogadishu,592.85,0.184,black/official,Black Market
2025-04-06,Mogadishu,591.1,-0.307,black/official,Black Market
2025-04-07,Mogadishu,590.7,-0.247,black/official,Black Market
2025-04-08,Mogadishu,588.45,-0.179,black/official,Black Market
2025-04-09,Mogadishu,591.02,0.414,black/official,Black Market
2025-04-10,Mogadishu,589.72,-0.252,black/official,Black Market
2025-04-11,Mogadishu,589.88,0.047,black/official,Black Market
2025-04-12,Mogadishu,587.0,-0.362,black/official,Black Market
2025-04-13,Mogadishu,583.77,-0.623,black/official,Black Market
2025-04-14,Mogadishu,587.14,0.742,black/official,Black Market
2025-04-15,Mogadishu,587.86,-0.0,black/official,Black Market
2025-04-16,Mogadishu,587.5,-0.129,black/official,Black Market
2025-04-17,Mogadishu,587.59,0.03,black/official,Black Market
2025-04-18,Mogadishu,589.26,0.195,black/official,Black Market
2025-04-19,Mogadishu,588.28,-0.058,black/official,Black Market
2025-04-20,Mogadishu,587.34,-0.35,black/official,Black Market
2025-04-21,Mogadishu,589.93,0.371,black/official,Black Market
2025-04-22,Mogadishu,594.62,0.838,black/official,Black Market
2025-04-23,Mogadishu,593.54,0.005,black/official,Black Market
2025-04-24,Mogadishu,591.97,-0.124,black/official,Black Market
2025-04-25,Mogadishu,592.55,0.021,black/official,Black Market
2025-04-26,Mogadishu,588.42,-0.607,black/official,Black Market
2025-04-27,Mogadishu,586.43,-0.317,black/official,Black Market
2025-04-28,Mogadishu,586.44,0.186,black/official,Black Market
2025-04-29,Mogadishu,587.29,-0.071,black/official,Black Market
2025-04-30,Mogadishu,585.83,-0.19,black/official,Black Market
2025-05-01,Mogadishu,584.37,-0.208,black/official,Black Market
2025-05-02,Mogadishu,583.79,0.007,black/official,Black Market
2025-05-03,Mogadishu,585.7,0.151,black/official,Black Market
2025-05-04,Mogadishu,588.66,0.172,black/official,Black Market
2025-05-05,Mogadishu,585.75,-0.463,black/official,Black Market
2025-05-06,Mogadishu,587.91,0.415,black/official,Black Market
2025-05-07,Mogadishu,584.57,-0.195,black/official,Black Market
2025-05-08,Mogadishu,585.64,0.298,black/official,Black Market
2025-05-09,Mogadishu,582.85,-0.503,black/official,Black Market
2025-05-10,Mogadishu,580.85,-0.339,black/official,Black Market
2025-05-11,Mogadishu,583.13,0.414,black/official,Black Market
2025-05-12,Mogadishu,580.72,-0.407,black/official,Black Market
2025-05-13,Mogadishu,581.85,-0.057,black/official,Black Market
2025-05-14,Mogadishu,578.18,-0.3,black/official,Black Market
2025-05-15,Mogadishu,577.74,-0.229,black/official,Black Market
2025-05-16,Mogadishu,574.21,-0.552,black/official,Black Market
2025-05-17,Mogadishu,578.03,0.754,black/official,Black Market
2025-05-18,Mogadishu,579.27,0.098,black/official,Black Market
2025-05-19,Mogadishu,578.71,0.013,black/official,Black Market
2025-05-20,Mogadishu,580.37,0.033,black/official,Black Market
2025-05-21,Mogadishu,579.81,-0.124,black/official,Black Market
2025-05-22,Mogadishu,579.33,-0.274,black/official,Black Market
2025-05-23,Mogadishu,581.18,0.417,black/official,Black Market
2025-05-24,Mogadishu,579.93,-0.153,black/official,Black Market
2025-05-25,Mogadishu,582.92,0.411,black/official,Black Market
2025-05-26,Mogadishu,585.27,0.21,black/official,Black Market
2025-05-27,Mogadishu,584.42,-0.108,black/official,Black Market
2025-05-28,Mogadishu,586.76,0.221,black/official,Black Market
2025-05-29,Mogadishu,586.28,-0.217,black/official,Black Market
2025-05-30,Mogadishu,590.74,0.497,black/official,Black Market
2025-05-31,Mogadishu,592.74,0.184,black/official,Black Market
2025-06-01,Mogadishu,593.69,0.19,black/official,Black Market
2025-06-02,Mogadishu,589.94,-0.351,black/official,Black Market
2025-06-03,Mogadishu,591.24,0.198,black/official,Black Market
2025-06-04,Mogadishu,590.58,-0.073,black/official,Black Market
2025-06-05,Mogadishu,588.69,-0.451,black/official,Black Market
2025-06-06,Mogadishu,588.61,-0.055,black/official,Black Market
2025-06-07,Mogadishu,590.93,0.415,black/official,Black Market
2025-06-08,Mogadishu,593.27,0.226,black/official,Black Market
2025-06-09,Mogadishu,593.96,0.112,black/official,Black Market
2025-06-10,Mogadishu,594.22,0.137,black/official,Black Market
2025-06-11,Mogadishu,593.03,0.012,black/official,Black Market
2025-06-12,Mogadishu,595.11,0.106,black/official,Black Market
2025-06-13,Mogadishu,591.39,-0.636,black/official,Black Market
2025-06-14,Mogadishu,593.23,0.257,black/official,Black Market
2025-06-15,Mogadishu,592.41,-0.208,black/official,Black Market
2025-06-16,Mogadishu,591.28,-0.069,black/official,Black Market
2025-06-17,Mogadishu,590.63,0.09,black/official,Black Market
2025-06-18,Mogadishu,588.63,-0.403,black/official,Black Market
2025-06-19,Mogadishu,591.54,0.285,black/official,Black Market
2025-06-20,Mogadishu,590.54,-0.263,black/official,Black Market
2025-06-21,Mogadishu,586.71,-0.49,black/official,Black Market
2025-06-22,Mogadishu,587.85,0.248,black/official,Black Market
2025-06-23,Mogadishu,584.45,-0.277,black/official,Black Market
2025-06-24,Mogadishu,585.71,0.079,black/official,Black Market
2025-06-25,Mogadishu,595.17,1.726,black/official,Black Market
2025-06-26,Mogadishu,593.2,-0.51,black/official,Black Market
2025-06-27,Mogadishu,592.87,0.063,black/official,Black Market
2025-06-28,Mogadishu,591.91,-0.188,black/official,Black Market
2025-06-29,Mogadishu,597.25,0.629,black/official,Black Market
2025-06-30,Mogadishu,599.81,0.345,black/official,Black Market
2025-07-01,Mogadishu,600.93,-0.0,black/official,Black Market
2025-07-02,Mogadishu,600.21,-0.055,black/official,Black Market
2025-07-03,Mogadishu,602.7,0.318,black/official,Black Market
2025-07-04,Mogadishu,600.27,-0.377,black/official,Black Market
2025-07-05,Mogadishu,598.48,-0.279,black/official,Black Market
2025-07-06,Mogadishu,602.05,0.507,black/official,Black Market
2025-07-07,Mogadishu,602.93,0.065,black/official,Black Market
2025-07-08,Mogadishu,605.88,0.407,black/official,Black Market
2025-07-09,Mogadishu,607.93,0.381,black/official,Black Market
2025-07-10,Mogadishu,613.02,0.621,black/official,Black Market
2025-07-11,Mogadishu,609.22,-0.459,black/official,Black Market
2025-07-12,Mogadishu,608.01,0.048,black/official,Black Market
2025-07-13,Mogadishu,609.92,0.342,black/official,Black Market
2025-07-14,Mogadishu,610.5,0.171,black/official,Black Market
2025-07-15,Mogadishu,608.25,-0.362,black/official,Black Market
2025-07-16,Mogadishu,609.71,-0.007,black/official,Black Market
2025-07-17,Mogadishu,612.19,0.297,black/official,Black Market
2025-07-18,Mogadishu,610.46,-0.324,black/official,Black Market
2025-07-19,Mogadishu,611.28,0.118,black/official,Black Market
2025-07-20,Mogadishu,610.92,-0.031,black/official,Black Market
2025-07-21,Mogadishu,611.45,0.118,black/official,Black Market
2025-07-22,Mogadishu,612.6,0.301,black/official,Black Market
2025-07-23,Mogadishu,611.55,-0.17,black/official,Black Market
2025-07-24,Mogadishu,607.47,-0.79,black/official,Black Market
2025-07-25,Mogadishu,608.04,0.084,black/official,Black Market
2025-07-26,Mogadishu,604.48,-0.512,black/official,Black Market
2025-07-27,Mogadishu,602.75,-0.365,black/official,Black Market
2025-07-28,Mogadishu,603.67,0.157,black/official,Black Market
2025-07-29,Mogadishu,601.79,-0.266,black/official,Black Market
2025-07-30,Mogadishu,599.64,-0.242,black/official,Black Market
2025-07-31,Mogadishu,603.95,0.34,black/official,Black Market
2025-08-01,Mogadishu,605.41,0.144,black/official,Black Market
2025-08-02,Mogadishu,607.72,0.127,black/official,Black Market
2025-08-03,Mogadishu,603.1,-0.352,black/official,Black Market
2025-08-04,Mogadishu,603.92,-0.146,black/official,Black Market
2025-08-05,Mogadishu,606.92,0.207,black/official,Black Market
2025-08-06,Mogadishu,609.78,0.463,black/official,Black Market
2025-08-07,Mogadishu,607.81,-0.21,black/official,Black Market
2025-08-08,Mogadishu,609.49,0.385,black/official,Black Market
2025-08-09,Mogadishu,609.94,0.108,black/official,Black Market
2025-08-10,Mogadishu,609.66,-0.116,black/official,Black Market
2025-08-11,Mogadishu,611.37,0.292,black/official,Black Market
2025-08-12,Mogadishu,609.43,-0.316,black/official,Black Market
2025-08-13,Mogadishu,609.56,-0.137,black/official,Black Market
2025-08-14,Mogadishu,606.08,-0.598,black/official,Black Market
2025-08-15,Mogadishu,610.75,0.619,black/official,Black Market
2025-08-16,Mogadishu,612.13,0.253,black/official,Black Market
2025-08-17,Mogadishu,612.39,0.161,black/official,Black Market
2025-08-18,Mogadishu,613.7,0.275,black/official,Black Market
2025-08-19,Mogadishu,612.7,-0.107,black/official,Black Market
2025-08-20,Mogadishu,613.95,0.099,black/official,Black Market
2025-08-21,Mogadishu,617.18,0.675,black/official,Black Market
2025-08-22,Mogadishu,617.78,0.064,black/official,Black Market
2025-08-23,Mogadishu,618.01,-0.024,black/official,Black Market
2025-08-24,Mogadishu,621.54,0.373,black/official,Black Market
2025-08-25,Mogadishu,622.01,-0.058,black/official,Black Market
2025-08-26,Mogadishu,621.86,0.013,black/official,Black Market
2025-08-27,Mogadishu,623.3,0.189,black/official,Black Market
2025-08-28,Mogadishu,622.21,-0.256,black/official,Black Market
2025-08-29,Mogadishu,623.67,0.056,black/official,Black Market
2025-08-30,Mogadishu,621.41,-0.095,black/official,Black Market
2025-08-31,Mogadishu,616.66,-0.681,black/official,Black Market
2025-09-01,Mogadishu,616.52,-0.159,black/official,Black Market
2025-09-02,Mogadishu,618.67,0.275,black/official,Black Market
2025-09-03,Mogadishu,617.2,-0.181,black/official,Black Market
2025-09-04,Mogadishu,620.17,0.526,black/official,Black Market
2025-09-05,Mogadishu,618.2,-0.487,black/official,Black Market
2025-09-06,Mogadishu,618.99,0.133,black/official,Black Market
2025-09-07,Mogadishu,619.08,0.123,black/official,Black Market
2025-09-08,Mogadishu,618.33,-0.148,black/official,Black Market
2025-09-09,Mogadishu,617.98,-0.128,black/official,Black Market
2025-09-10,Mogadishu,618.58,0.285,black/official,Black Market
2025-09-11,Mogadishu,614.83,-0.624,black/official,Black Market
2025-09-12,Mogadishu,616.02,0.169,black/official,Black Market
2025-09-13,Mogadishu,618.04,0.237,black/official,Black Market
2025-09-14,Mogadishu,618.66,0.135,black/official,Black Market
2025-09-15,Mogadishu,616.87,-0.31,black/official,Black Market
2025-09-16,Mogadishu,618.99,0.361,black/official,Black Market
2025-09-17,Mogadishu,619.45,0.084,black/official,Black Market
2025-09-18,Mogadishu,618.31,-0.171,black/official,Black Market
2025-09-19,Mogadishu,618.23,-0.069,black/official,Black Market
2025-09-20,Mogadishu,619.05,0.168,black/official,Black Market
2025-09-21,Mogadishu,620.39,0.29,black/official,Black Market
2025-09-22,Mogadishu,622.69,0.12,black/official,Black Market
2025-09-23,Mogadishu,618.68,-0.603,black/official,Black Market
2025-09-24,Mogadishu,615.67,-0.339,black/official,Black Market
2025-09-25,Mogadishu,617.3,0.141,black/official,Black Market
2025-09-26,Mogadishu,616.96,-0.031,black/official,Black Market
2025-09-27,Mogadishu,616.74,0.029,black/official,Black Market
2025-09-28,Mogadishu,617.87,0.025,black/official,Black Market
2025-09-29,Mogadishu,619.57,0.115,black/official,Black Market
2025-09-30,Mogadishu,621.95,0.317,black/official,Black Market
2025-10-01,Mogadishu,625.55,0.212,black/official,Black Market
2025-10-02,Mogadishu,622.7,-0.207,black/official,Black Market
2025-10-03,Mogadishu,624.67,0.287,black/official,Black Market
2025-10-04,Mogadishu,629.02,0.518,black/official,Black Market
2025-10-05,Mogadishu,627.67,-0.32,black/official,Black Market
2025-10-06,Mogadishu,626.47,-0.076,black/official,Black Market
2025-10-07,Mogadishu,627.45,0.138,black/official,Black Market
2025-10-08,Mogadishu,628.99,0.016,black/official,Black Market
2025-10-09,Mogadishu,628.63,-0.031,black/official,Black Market
2025-10-10,Mogadishu,627.38,-0.192,black/official,Black Market
2025-10-11,Mogadishu,625.19,-0.068,black/official,Black Market
2025-10-12,Mogadishu,622.84,-0.478,black/official,Black Market
2025-10-13,Mogadishu,621.62,-0.195,black/official,Black Market
2025-10-14,Mogadishu,620.38,-0.097,black/official,Black Market
2025-10-15,Mogadishu,623.67,0.157,black/official,Black Market
2025-10-16,Mogadishu,623.93,-0.049,black/official,Black Market
2025-10-17,Mogadishu,622.39,-0.282,black/official,Black Market
2025-10-18,Mogadishu,624.57,0.348,black/official,Black Market
2025-10-19,Mogadishu,623.23,-0.125,black/official,Black Market
2025-10-20,Mogadishu,618.29,-0.577,black/official,Black Market
2025-10-21,Mogadishu,621.14,0.252,black/official,Black Market
2025-10-22,Mogadishu,620.31,-0.153,black/official,Black Market
2025-10-23,Mogadishu,620.09,0.049,black/official,Black Market
2025-10-24,Mogadishu,618.8,-0.084,black/official,Black Market
2025-10-25,Mogadishu,616.77,-0.285,black/official,Black Market
2025-10-26,Mogadishu,616.59,-0.04,black/official,Black Market
2025-10-27,Mogadishu,617.48,0.169,black/official,Black Market
2025-10-28,Mogadishu,616.51,-0.35,black/official,Black Market
2025-10-29,Mogadishu,617.58,0.069,black/official,Black Market
2025-10-30,Mogadishu,616.67,-0.196,black/official,Black Market
2025-10-31,Mogadishu,616.16,0.021,black/official,Black Market
2025-11-01,Mogadishu,615.93,-0.008,black/official,Black Market
2025-11-02,Mogadishu,620.88,0.873,black/official,Black Market
2025-11-03,Mogadishu,620.34,0.054,black/official,Black Market
2025-11-04,Mogadishu,623.16,0.278,black/official,Black Market
2025-11-05,Mogadishu,623.38,-0.204,black/official,Black Market
2025-11-06,Mogadishu,620.58,-0.301,black/official,Black Market
2025-11-07,Mogadishu,623.16,0.451,black/official,Black Market
2025-11-08,Mogadishu,618.94,-0.582,black/official,Black Market
2025-11-09,Mogadishu,620.15,0.425,black/official,Black Market
2025-11-10,Mogadishu,619.45,-0.315,black/official,Black Market
2025-11-11,Mogadishu,617.06,-0.355,black/official,Black Market
2025-11-12,Mogadishu,614.78,-0.31,black/official,Black Market
2025-11-13,Mogadishu,618.6,0.428,black/official,Black Market
2025-11-14,Mogadishu,617.7,-0.046,black/official,Black Market
2025-11-15,Mogadishu,621.02,0.314,black/official,Black Market
2025-11-16,Mogadishu,624.42,0.612,black/official,Black Market
2025-11-17,Mogadishu,623.47,-0.149,black/official,Black Market
2025-11-18,Mogadishu,623.63,-0.03,black/official,Black Market
2025-11-19,Mogadishu,623.15,-0.026,black/official,Black Market
2025-11-20,Mogadishu,619.25,-0.577,black/official,Black Market
2025-11-21,Mogadishu,620.37,0.228,black/official,Black Market
2025-11-22,Mogadishu,616.04,-0.495,black/official,Black Market
2025-11-23,Mogadishu,613.79,-0.385,black/official,Black Market
2025-11-24,Mogadishu,617.16,0.515,black/official,Black Market
2025-11-25,Mogadishu,613.11,-0.582,black/official,Black Market
2025-11-26,Mogadishu,609.86,-0.409,black/official,Black Market
2025-11-27,Mogadishu,606.55,-0.646,black/official,Black Market
2025-11-28,Mogadishu,605.28,-0.054,black/official,Black Market
2025-11-29,Mogadishu,599.99,-0.834,black/official,Black Market
2025-11-30,Mogadishu,601.35,0.1,black/official,Black Market
2025-12-01,Mogadishu,599.33,-0.406,black/official,Black Market
2025-12-02,Mogadishu,598.8,-0.007,black/official,Black Market
2025-12-03,Mogadishu,599.72,0.087,black/official,Black Market
2025-12-04,Mogadishu,599.25,-0.118,black/official,Black Market
2025-12-05,Mogadishu,600.19,0.21,black/official,Black Market
2025-12-06,Mogadishu,598.96,-0.039,black/official,Black Market
2025-12-07,Mogadishu,601.18,0.379,black/official,Black Market
2025-12-08,Mogadishu,597.58,-0.48,black/official,Black Market
2025-12-09,Mogadishu,597.57,-0.196,black/official,Black Market
2025-12-10,Mogadishu,602.79,0.912,black/official,Black Market
2025-12-11,Mogadishu,602.94,-0.015,black/official,Black Market
2025-12-12,Mogadishu,605.05,0.14,black/official,Black Market
2025-12-13,Mogadishu,604.54,-0.063,black/official,Black Market
2025-12-14,Mogadishu,606.71,0.389,black/official,Black Market
2025-12-15,Mogadishu,605.41,0.199,black/official,Black Market
2025-12-16,Mogadishu,609.14,0.649,black/official,Black Market
2025-12-17,Mogadishu,607.95,-0.251,black/official,Black Market
2025-12-18,Mogadishu,609.81,0.38,black/official,Black Market
2025-12-19,Mogadishu,612.17,0.315,black/official,Black Market
2025-12-20,Mogadishu,613.82,0.171,black/official,Black Market
2025-12-21,Mogadishu,616.08,0.263,black/official,Black Market
2025-12-22,Mogadishu,617.64,0.192,black/official,Black Market
