date,city,rent_index,food_index,transport_index,utilities_index,internet_index,total_cost_index
2025-01-01,Mogadishu,125.85,121.06,113.71,104.0,110.2,114.96
2025-01-02,Mogadishu,125.32,120.86,113.33,104.2,110.99,114.94
2025-01-03,Mogadishu,124.69,121.04,112.66,103.45,110.56,114.48
2025-01-04,Mogadishu,124.8,120.42,112.34,103.95,110.11,114.32
2025-01-05,Mogadishu,124.38,120.42,113.22,105.49,111.55,115.01
2025-01-06,Mogadishu,123.56,120.41,113.56,105.56,111.44,114.91
2025-01-07,Mogadishu,122.91,120.08,113.52,105.61,111.58,114.74
2025-01-08,Mogadishu,122.59,120.25,114.18,105.26,111.51,114.76
2025-01-09,Mogadishu,122.02,120.42,113.17,104.65,111.81,114.41
2025-01-10,Mogadishu,121.58,120.57,112.01,104.04,111.98,114.04
2025-01-11,Mogadishu,121.67,121.12,112.29,103.91,112.41,114.28
2025-01-12,Mogadishu,121.03,121.12,112.8,104.11,111.32,114.07
2025-01-13,Mogadishu,120.63,121.16,113.31,104.24,112.54,114.38
2025-01-14,Mogadishu,120.57,121.03,113.41,104.19,112.34,114.31
2025-01-15,Mogadishu,120.46,121.03,113.25,104.38,111.1,114.04
2025-01-16,Mogadishu,120.64,120.41,112.37,104.46,112.32,114.04
2025-01-17,Mogadishu,120.6,121.12,112.69,104.72,112.77,114.38
2025-01-18,Mogadishu,121.27,120.43,112.69,104.87,112.95,114.44
2025-01-19,Mogadishu,121.51,120.93,112.29,103.8,113.49,114.4
2025-01-20,Mogadishu,121.56,120.75,111.46,103.54,113.2,114.1
2025-01-21,Mogadishu,122.77,120.13,112.07,103.69,113.42,114.42
2025-01-22,Mogadishu,122.41,120.24,112.42,104.55,113.7,114.66
2025-01-23,Mogadishu,123.57,120.23,112.01,105.93,113.18,114.98
2025-01-24,Mogadishu,123.7,119.31,111.56,106.5,113.43,114.9
2025-01-25,Mogadishu,124.17,119.75,111.01,107.39,113.06,115.08
2025-01-26,Mogadishu,125.07,120.29,110.95,107.9,114.19,115.68
2025-01-27,Mogadishu,125.1,120.9,111.68,108.16,113.94,115.96
2025-01-28,Mogadishu,125.25,121.02,112.5,108.71,113.84,116.26
2025-01-29,Mogadishu,125.57,120.83,113.13,109.34,114.1,116.6
2025-01-30,Mogadishu,125.27,121.22,112.67,109.25,113.51,116.38
2025-01-31,Mogadishu,124.59,120.53,111.65,109.35,113.92,116.01
2025-02-01,Mogadishu,123.62,120.02,111.72,109.85,113.82,115.81
2025-02-02,Mogadishu,124.26,120.9,111.47,111.04,114.37,116.41
2025-02-03,Mogadishu,124.43,119.9,111.43,111.87,112.97,116.12
2025-02-04,Mogadishu,125.47,120.12,111.65,110.8,113.31,116.27
2025-02-05,Mogadishu,126.12,120.6,111.75,111.23,113.69,116.68
2025-02-06,Mogadishu,125.25,120.79,111.01,111.34,113.33,116.34
2025-02-07,Mogadishu,125.63,120.66,111.32,111.02,113.3,116.39
2025-02-08,Mogadishu,125.56,119.66,111.68,111.65,113.77,116.46
2025-02-09,Mogadishu,126.38,120.4,112.04,112.16,113.85,116.97
2025-02-10,Mogadishu,126.67,120.05,111.52,112.41,113.53,116.84
2025-02-11,Mogadishu,127.65,119.43,111.91,112.82,113.33,117.03
2025-02-12,Mogadishu,127.2,119.96,112.22,112.1,113.4,116.97
2025-02-13,Mogadishu,126.85,120.54,112.23,112.07,113.18,116.98
2025-02-14,Mogadishu,126.81,119.96,113.01,111.54,113.11,116.89
2025-02-15,Mogadishu,126.43,119.05,113.58,111.36,113.36,116.75
2025-02-16,Mogadishu,127.47,118.19,113.42,112.03,112.86,116.79
2025-02-17,Mogadishu,128.0,117.83,114.29,111.32,112.72,116.83
2025-02-18,Mogadishu,128.13,118.61,115.0,111.85,112.88,117.29
2025-02-19,Mogadishu,128.7,117.85,114.48,112.41,112.75,117.24
2025-02-20,Mogadishu,129.32,119.03,114.04,111.98,112.7,117.41
2025-02-21,Mogadishu,130.09,118.71,115.14,111.77,113.1,117.76
2025-02-22,Mogadishu,130.15,119.62,115.08,111.6,113.4,117.97
2025-02-23,Mogadishu,130.23,119.83,115.47,111.68,112.68,117.98
2025-02-24,Mogadishu,130.48,119.39,115.3,113.11,111.94,118.04
2025-02-25,Mogadishu,129.95,119.51,115.64,112.24,111.45,117.76
2025-02-26,Mogadishu,129.39,119.14,115.8,113.44,110.43,117.64
2025-02-27,Mogadishu,129.25,120.19,116.3,112.92,110.87,117.91
2025-02-28,Mogadishu,129.1,120.22,116.72,112.79,110.4,117.84
2025-03-01,Mogadishu,129.01,119.86,117.39,112.36,110.3,117.78
2025-03-02,Mogadishu,130.2,120.73,118.06,112.17,109.94,118.22
2025-03-03,Mogadishu,130.46,121.59,117.75,112.01,109.83,118.33
2025-03-04,Mogadishu,131.46,121.77,116.03,111.38,109.75,118.08
2025-03-05,Mogadishu,131.47,121.26,114.99,111.53,109.23,117.69
2025-03-06,Mogadishu,131.63,121.96,113.61,111.94,109.19,117.67
2025-03-07,Mogadishu,131.01,120.73,113.77,111.97,109.99,117.5
2025-03-08,Mogadishu,130.89,121.25,114.68,111.37,110.26,117.69
2025-03-09,Mogadishu,130.84,121.62,114.48,112.08,112.15,118.24
2025-03-10,Mogadishu,130.52,122.51,115.1,111.46,111.81,118.28
2025-03-11,Mogadishu,129.77,122.15,115.41,110.55,111.22,117.82
2025-03-12,Mogadishu,129.8,121.37,115.32,109.66,111.1,117.45
2025-03-13,Mogadishu,128.47,120.65,115.0,109.98,111.95,117.21
2025-03-14,Mogadishu,126.89,120.44,115.31,109.45,111.99,116.82
2025-03-15,Mogadishu,127.04,120.21,115.63,108.92,112.32,116.82
2025-03-16,Mogadishu,127.62,120.3,115.03,108.58,112.55,116.82
2025-03-17,Mogadishu,127.54,120.73,114.82,107.87,110.95,116.38
2025-03-18,Mogadishu,126.93,120.75,114.79,108.1,111.46,116.41
2025-03-19,Mogadishu,127.02,119.22,115.15,108.32,111.54,116.25
2025-03-20,Mogadishu,127.62,118.49,115.29,108.7,111.82,116.38
2025-03-21,Mogadishu,127.71,118.32,115.47,108.2,111.47,116.23
2025-03-22,Mogadishu,127.63,116.92,115.2,108.3,112.7,116.15
2025-03-23,Mogadishu,126.6,117.37,114.98,108.52,112.1,115.91
2025-03-24,Mogadishu,127.3,117.69,115.12,107.23,112.22,115.91
2025-03-25,Mogadishu,126.89,118.43,114.97,107.3,112.0,115.92
2025-03-26,Mogadishu,127.24,119.06,114.41,106.52,112.33,115.91
2025-03-27,Mogadishu,126.55,118.61,114.75,105.8,111.88,115.52
2025-03-28,Mogadishu,127.53,118.32,115.61,105.64,112.27,115.87
2025-03-29,Mogadishu,128.05,118.33,116.0,105.48,112.94,116.16
2025-03-30,Mogadishu,126.5,118.68,116.06,105.48,112.04,115.75
2025-03-31,Mogadishu,126.57,119.17,116.08,104.6,112.08,115.7
2025-04-01,Mogadishu,125.47,119.36,115.78,105.48,112.41,115.7
2025-04-02,Mogadishu,125.52,119.61,116.54,105.26,112.8,115.95
2025-04-03,Mogadishu,125.24,120.48,115.97,104.42,112.55,115.73
2025-04-04,Mogadishu,124.66,120.6,115.83,104.71,113.2,115.8
2025-04-05,Mogadishu,124.86,119.83,115.51,104.93,113.09,115.64
2025-04-06,Mogadishu,125.48,120.45,115.21,106.01,112.62,115.96
2025-04-07,Mogadishu,127.31,121.01,114.64,105.61,112.31,116.18
2025-04-08,Mogadishu,128.38,120.78,114.47,105.63,112.54,116.36
2025-04-09,Mogadishu,129.39,120.28,114.92,105.74,112.82,116.63
2025-04-10,Mogadishu,128.39,120.33,113.62,106.24,113.23,116.36
2025-04-11,Mogadishu,128.84,120.59,114.1,105.83,112.99,116.47
2025-04-12,Mogadishu,128.09,121.14,113.83,106.48,113.24,116.56
2025-04-13,Mogadishu,128.86,121.38,114.33,107.32,113.19,117.02
2025-04-14,Mogadishu,129.99,120.66,114.98,107.45,113.15,117.24
2025-04-15,Mogadishu,129.36,119.91,114.86,106.52,112.38,116.6
2025-04-16,Mogadishu,130.05,119.37,114.89,106.72,113.23,116.85
2025-04-17,Mogadishu,130.1,120.01,115.92,106.83,113.99,117.37
2025-04-18,Mogadishu,128.76,120.38,116.05,106.62,114.27,117.22
2025-04-19,Mogadishu,128.02,120.62,115.48,106.39,113.99,116.9
2025-04-20,Mogadishu,128.59,120.57,115.81,106.68,114.21,117.17
2025-04-21,Mogadishu,128.14,120.56,116.03,106.34,114.93,117.2
2025-04-22,Mogadishu,127.47,120.7,116.23,106.21,114.49,117.02
2025-04-23,Mogadishu,127.16,120.39,115.94,105.82,114.99,116.86
2025-04-24,Mogadishu,126.9,120.56,116.03,104.35,114.71,116.51
2025-04-25,Mogadishu,126.5,121.18,116.49,105.37,115.33,116.97
2025-04-26,Mogadishu,127.42,120.0,116.47,105.71,114.61,116.84
2025-04-27,Mogadishu,127.25,120.0,116.46,106.68,114.3,116.94
2025-04-28,Mogadishu,127.3,119.72,116.51,106.88,114.81,117.04
2025-04-29,Mogadishu,127.41,118.89,116.06,107.03,114.93,116.87
2025-04-30,Mogadishu,127.04,118.89,116.08,106.42,115.3,116.75
2025-05-01,Mogadishu,127.19,119.68,113.83,106.41,115.23,116.47
2025-05-02,Mogadishu,126.65,120.49,112.75,106.46,114.52,116.18
2025-05-03,Mogadishu,127.13,121.25,112.7,106.94,115.26,116.66
2025-05-04,Mogadishu,127.26,121.01,113.29,107.07,114.93,116.71
2025-05-05,Mogadishu,127.45,120.61,114.46,107.06,114.44,116.8
2025-05-06,Mogadishu,126.91,120.37,114.19,107.78,114.11,116.67
2025-05-07,Mogadishu,126.58,120.2,114.34,108.72,114.64,116.9
2025-05-08,Mogadishu,127.32,120.19,113.97,108.8,114.57,116.97
2025-05-09,Mogadishu,127.15,119.55,114.07,108.87,113.87,116.7
2025-05-10,Mogadishu,126.36,119.64,113.98,109.64,114.3,116.79
2025-05-11,Mogadishu,125.39,118.73,113.58,109.25,115.51,116.49
2025-05-12,Mogadishu,125.8,118.33,113.37,109.57,115.77,116.57
2025-05-13,Mogadishu,124.94,119.04,113.32,109.74,115.4,116.49
2025-05-14,Mogadishu,125.02,118.67,113.4,110.82,115.6,116.7
2025-05-15,Mogadishu,124.85,119.78,113.68,111.09,116.71,117.22
2025-05-16,Mogadishu,125.29,119.78,113.63,111.04,116.04,117.16
2025-05-17,Mogadishu,125.02,121.33,113.12,111.22,116.3,117.4
2025-05-18,Mogadishu,125.31,121.57,113.11,110.12,116.28,117.28
2025-05-19,Mogadishu,125.83,121.92,112.93,109.96,115.59,117.25
2025-05-20,Mogadishu,126.16,121.42,112.29,109.67,116.17,117.14
2025-05-21,Mogadishu,125.64,119.82,111.57,110.17,115.92,116.62
2025-05-22,Mogadishu,126.17,120.32,111.12,111.1,116.45,117.03
2025-05-23,Mogadishu,125.01,120.18,110.52,111.48,116.74,116.79
2025-05-24,Mogadishu,126.29,119.94,109.92,112.0,117.87,117.2
2025-05-25,Mogadishu,126.09,121.49,108.77,111.09,117.89,117.07
2025-05-26,Mogadishu,125.75,122.67,109.5,111.35,118.27,117.51
2025-05-27,Mogadishu,125.36,123.47,109.52,111.2,119.24,117.76
2025-05-28,Mogadishu,124.54,123.38,109.62,111.52,117.87,117.39
2025-05-29,Mogadishu,124.01,122.27,108.91,110.6,118.42,116.84
2025-05-30,Mogadishu,124.13,121.95,109.59,111.27,118.0,116.99
2025-05-31,Mogadishu,124.76,121.58,109.1,110.9,118.9,117.05
2025-06-01,Mogadishu,123.32,121.24,109.27,110.24,119.42,116.7
2025-06-02,Mogadishu,123.01,121.33,109.15,109.85,119.63,116.6
2025-06-03,Mogadishu,122.9,121.19,108.78,109.78,119.06,116.34
2025-06-04,Mogadishu,123.69,121.09,107.68,110.54,118.51,116.3
2025-06-05,Mogadishu,123.56,122.12,108.53,109.89,118.83,116.58
2025-06-06,Mogadishu,124.07,122.02,108.39,110.32,117.91,116.54
2025-06-07,Mogadishu,124.37,121.08,108.08,110.61,118.04,116.44
2025-06-08,Mogadishu,124.8,120.44,108.95,111.09,118.22,116.7
2025-06-09,Mogadishu,125.75,119.94,107.94,110.81,117.61,116.41
2025-06-10,Mogadishu,125.08,119.96,107.29,111.17,118.13,116.33
2025-06-11,Mogadishu,125.05,120.02,107.68,111.57,118.6,116.58
2025-06-12,Mogadishu,124.29,119.77,106.87,112.57,118.07,116.32
2025-06-13,Mogadishu,124.31,119.79,107.17,112.01,118.12,116.28
2025-06-14,Mogadishu,124.48,120.63,107.84,112.37,118.2,116.71
2025-06-15,Mogadishu,124.11,120.79,108.12,112.77,118.14,116.79
2025-06-16,Mogadishu,124.62,120.31,108.12,112.32,117.58,116.59
2025-06-17,Mogadishu,125.28,119.52,107.71,112.44,118.13,116.61
2025-06-18,Mogadishu,125.04,119.09,107.26,112.58,117.51,116.3
2025-06-19,Mogadishu,124.33,119.49,107.51,113.33,117.22,116.37
2025-06-20,Mogadishu,124.13,120.33,107.76,113.6,118.04,116.77
2025-06-21,Mogadishu,125.39,119.91,107.11,113.18,118.04,116.73
2025-06-22,Mogadishu,124.84,120.13,106.65,112.98,118.17,116.56
2025-06-23,Mogadishu,125.15,119.68,106.94,112.33,119.34,116.69
2025-06-24,Mogadishu,125.39,119.57,107.75,111.23,120.19,116.82
2025-06-25,Mogadishu,124.9,120.11,108.29,111.05,119.88,116.85
2025-06-26,Mogadishu,125.12,119.62,107.61,110.63,119.52,116.5
2025-06-27,Mogadishu,125.35,119.05,107.85,110.77,120.03,116.61
2025-06-28,Mogadishu,125.84,119.74,107.51,109.88,120.74,116.74
2025-06-29,Mogadishu,126.96,119.34,108.01,110.9,121.3,117.3
2025-06-30,Mogadishu,126.57,119.04,107.83,111.48,120.79,117.14
2025-07-01,Mogadishu,125.5,119.06,106.44,111.93,121.6,116.91
2025-07-02,Mogadishu,125.64,119.78,106.3,112.29,120.88,116.98
2025-07-03,Mogadishu,126.07,119.67,105.98,113.14,120.8,117.13
2025-07-04,Mogadishu,126.4,119.03,106.66,112.78,121.41,117.26
2025-07-05,Mogadishu,125.91,119.82,106.67,112.19,122.58,117.44
2025-07-06,Mogadishu,124.91,119.53,106.29,112.17,123.55,117.29
2025-07-07,Mogadishu,123.78,119.18,105.41,112.34,123.31,116.8
2025-07-08,Mogadishu,123.58,119.07,106.15,112.46,122.53,116.76
2025-07-09,Mogadishu,123.44,118.84,105.96,112.54,122.33,116.62
2025-07-10,Mogadishu,123.38,119.11,105.53,112.93,121.47,116.49
2025-07-11,Mogadishu,123.15,120.22,105.65,113.32,121.25,116.72
2025-07-12,Mogadishu,123.61,120.15,105.31,112.94,121.57,116.72
2025-07-13,Mogadishu,123.45,119.85,104.67,113.34,121.82,116.63
2025-07-14,Mogadishu,122.91,119.67,104.83,112.67,121.39,116.29
2025-07-15,Mogadishu,123.29,119.57,105.15,112.48,120.9,116.28
2025-07-16,Mogadishu,122.33,119.02,106.08,112.82,122.41,116.53
2025-07-17,Mogadishu,122.99,119.62,105.6,112.83,121.4,116.49
2025-07-18,Mogadishu,123.68,119.91,106.67,112.26,121.16,116.74
2025-07-19,Mogadishu,123.96,120.8,107.05,112.35,121.68,117.17
2025-07-20,Mogadishu,124.74,120.33,106.92,112.64,121.14,117.15
2025-07-21,Mogadishu,125.62,120.76,106.33,112.32,120.89,117.19
2025-07-22,Mogadishu,124.09,120.71,105.9,112.36,120.84,116.78
2025-07-23,Mogadishu,124.09,121.48,105.96,113.0,120.96,117.1
2025-07-24,Mogadishu,123.8,120.41,106.38,111.93,120.29,116.56
2025-07-25,Mogadishu,123.99,120.77,106.67,112.48,120.5,116.88
2025-07-26,Mogadishu,124.18,121.37,107.14,113.2,120.06,117.19
2025-07-27,Mogadishu,124.84,121.48,107.09,112.72,121.16,117.46
2025-07-28,Mogadishu,125.34,121.75,106.82,112.88,120.23,117.4
2025-07-29,Mogadishu,126.34,121.88,106.7,113.2,119.21,117.47
2025-07-30,Mogadishu,126.7,122.25,106.94,112.78,118.75,117.49
2025-07-31,Mogadishu,126.65,122.63,106.22,112.57,118.23,117.26
2025-08-01,Mogadishu,126.49,121.98,105.8,113.01,118.29,117.11
2025-08-02,Mogadishu,126.11,121.02,106.65,113.59,118.64,117.2
2025-08-03,Mogadishu,125.29,120.11,106.49,112.7,118.51,116.62
2025-08-04,Mogadishu,125.27,119.59,106.18,112.7,118.5,116.45
2025-08-05,Mogadishu,125.97,119.91,106.04,112.47,118.23,116.52
2025-08-06,Mogadishu,126.0,120.45,105.91,113.15,117.32,116.56
2025-08-07,Mogadishu,125.48,121.29,105.82,112.9,117.17,116.53
2025-08-08,Mogadishu,124.85,120.07,106.66,112.8,116.52,116.18
2025-08-09,Mogadishu,124.34,119.94,107.41,111.88,116.49,116.01
2025-08-10,Mogadishu,125.06,119.62,107.59,112.91,118.07,116.65
2025-08-11,Mogadishu,124.76,119.85,107.62,112.84,118.03,116.62
2025-08-12,Mogadishu,124.53,119.8,108.11,113.42,117.31,116.63
2025-08-13,Mogadishu,125.45,119.71,109.1,113.47,116.88,116.92
2025-08-14,Mogadishu,124.55,120.26,108.51,113.08,117.36,116.75
2025-08-15,Mogadishu,123.08,121.08,108.89,113.19,116.77,116.6
2025-08-16,Mogadishu,122.45,121.43,108.81,113.44,117.02,116.63
2025-08-17,Mogadishu,122.67,122.05,108.33,113.19,115.6,116.37
2025-08-18,Mogadishu,123.55,122.06,108.23,112.9,116.47,116.64
2025-08-19,Mogadishu,122.89,121.3,108.02,112.28,116.08,116.11
2025-08-20,Mogadishu,123.19,120.49,108.54,111.64,115.73,115.92
2025-08-21,Mogadishu,124.09,120.09,108.65,111.15,114.84,115.76
2025-08-22,Mogadishu,123.94,120.49,109.05,109.89,115.81,115.84
2025-08-23,Mogadishu,124.37,119.79,108.42,109.39,114.23,115.24
2025-08-24,Mogadishu,124.58,118.77,108.49,109.59,114.73,115.23
2025-08-25,Mogadishu,125.23,118.94,108.74,109.48,114.59,115.4
2025-08-26,Mogadishu,125.91,118.93,108.59,109.57,114.11,115.42
2025-08-27,Mogadishu,126.59,118.03,107.99,110.02,113.7,115.27
2025-08-28,Mogadishu,127.91,117.15,107.92,109.46,113.16,115.12
2025-08-29,Mogadishu,128.87,118.22,107.34,109.58,113.54,115.51
2025-08-30,Mogadishu,129.32,117.44,107.68,110.29,113.2,115.59
2025-08-31,Mogadishu,128.23,117.64,107.19,111.03,111.96,115.21
2025-09-01,Mogadishu,128.22,118.43,107.16,111.72,112.71,115.65
2025-09-02,Mogadishu,128.12,117.8,106.78,111.43,113.14,115.45
2025-09-03,Mogadishu,127.54,116.99,106.81,112.05,113.45,115.37
2025-09-04,Mogadishu,127.07,116.61,105.38,111.8,115.26,115.23
2025-09-05,Mogadishu,126.34,116.09,105.18,112.57,114.7,114.97
2025-09-06,Mogadishu,126.22,115.96,105.18,112.44,115.33,115.03
2025-09-07,Mogadishu,125.69,114.9,104.98,112.32,114.95,114.57
2025-09-08,Mogadishu,126.85,114.71,104.68,112.87,114.22,114.67
2025-09-09,Mogadishu,127.16,114.31,104.65,112.72,114.12,114.59
2025-09-10,Mogadishu,126.27,114.43,104.75,113.48,114.65,114.72
2025-09-11,Mogadishu,126.09,114.56,104.59,113.16,113.92,114.46
2025-09-12,Mogadishu,126.25,114.56,104.52,113.65,112.88,114.37
2025-09-13,Mogadishu,126.09,115.53,105.27,112.95,112.49,114.47
2025-09-14,Mogadishu,127.01,114.6,105.13,113.22,112.39,114.47
2025-09-15,Mogadishu,126.33,115.09,105.88,112.83,112.69,114.56
2025-09-16,Mogadishu,125.94,115.81,105.16,113.48,112.2,114.52
2025-09-17,Mogadishu,126.51,115.52,105.17,113.34,112.43,114.59
2025-09-18,Mogadishu,127.23,115.85,104.27,112.8,111.85,114.4
2025-09-19,Mogadishu,126.43,115.72,104.36,112.38,111.93,114.16
2025-09-20,Mogadishu,126.74,115.73,103.98,113.22,112.42,114.42
2025-09-21,Mogadishu,125.19,115.43,103.94,112.13,112.7,113.88
2025-09-22,Mogadishu,125.54,114.83,103.47,110.96,112.16,113.39
2025-09-23,Mogadishu,127.34,114.92,103.37,111.32,111.67,113.72
2025-09-24,Mogadishu,128.18,115.03,103.58,111.5,111.89,114.03
2025-09-25,Mogadishu,128.33,114.89,103.25,110.59,112.54,113.92
2025-09-26,Mogadishu,128.25,114.57,103.65,110.36,111.88,113.74
2025-09-27,Mogadishu,129.06,114.12,104.43,110.48,112.29,114.08
2025-09-28,Mogadishu,129.74,114.22,103.9,110.5,111.95,114.06
2025-09-29,Mogadishu,129.9,114.67,104.09,110.75,111.84,114.25
2025-09-30,Mogadishu,130.16,114.88,104.15,110.64,111.26,114.22
2025-10-01,Mogadishu,129.4,114.35,104.16,110.62,112.0,114.11
2025-10-02,Mogadishu,129.44,114.49,103.48,110.15,111.89,113.89
2025-10-03,Mogadishu,129.89,115.09,103.79,109.52,111.38,113.93
2025-10-04,Mogadishu,129.25,115.02,103.38,108.99,110.72,113.47
2025-10-05,Mogadishu,129.62,115.38,103.61,108.79,111.36,113.75
2025-10-06,Mogadishu,128.92,114.91,104.11,109.49,110.92,113.67
2025-10-07,Mogadishu,128.63,115.14,104.28,110.0,110.53,113.72
2025-10-08,Mogadishu,128.99,114.88,104.03,110.45,109.97,113.66
2025-10-09,Mogadishu,129.05,114.22,103.66,110.79,109.83,113.51
2025-10-10,Mogadishu,129.84,113.99,104.34,111.86,109.95,114.0
2025-10-11,Mogadishu,130.0,115.59,103.93,111.94,109.38,114.17
2025-10-12,Mogadishu,130.19,115.28,103.28,111.48,109.83,114.01
2025-10-13,Mogadishu,129.93,114.55,102.73,111.45,108.77,113.49
2025-10-14,Mogadishu,130.02,114.1,102.65,110.96,108.89,113.32
2025-10-15,Mogadishu,130.62,114.35,102.96,110.52,107.72,113.23
2025-10-16,Mogadishu,130.6,115.5,102.68,110.4,109.27,113.69
2025-10-17,Mogadishu,131.17,115.58,103.32,110.41,108.75,113.84
2025-10-18,Mogadishu,131.17,116.39,103.48,109.63,108.21,113.78
2025-10-19,Mogadishu,131.29,116.03,103.19,109.95,108.14,113.72
2025-10-20,Mogadishu,130.98,115.62,102.87,110.81,108.64,113.78
2025-10-21,Mogadishu,130.83,115.29,102.57,110.26,107.83,113.36
2025-10-22,Mogadishu,130.78,115.2,102.55,110.63,108.48,113.53
2025-10-23,Mogadishu,130.94,115.44,102.14,110.89,109.1,113.7
2025-10-24,Mogadishu,131.91,115.63,102.97,110.44,108.45,113.88
2025-10-25,Mogadishu,132.27,114.92,102.64,110.3,108.03,113.63
2025-10-26,Mogadishu,132.04,114.59,102.4,110.03,107.25,113.26
2025-10-27,Mogadishu,132.69,114.85,102.67,109.85,107.19,113.45
2025-10-28,Mogadishu,132.39,114.89,102.28,109.97,107.74,113.46
2025-10-29,Mogadishu,131.66,113.92,102.95,110.36,107.69,113.31
2025-10-30,Mogadishu,131.31,113.79,103.13,111.7,108.59,113.7
2025-10-31,Mogadishu,129.78,113.68,103.43,111.73,107.81,113.28
2025-11-01,Mogadishu,131.12,112.95,103.07,111.75,107.03,113.19
2025-11-02,Mogadishu,131.14,112.87,103.26,110.8,106.57,112.93
2025-11-03,Mogadishu,131.3,113.3,104.41,110.58,106.86,113.29
2025-11-04,Mogadishu,130.81,113.11,104.52,110.82,107.71,113.39
2025-11-05,Mogadishu,131.55,113.44,104.4,109.7,107.36,113.29
2025-11-06,Mogadishu,131.79,113.89,104.79,108.7,107.43,113.32
2025-11-07,Mogadishu,132.33,114.14,105.08,108.89,107.61,113.61
2025-11-08,Mogadishu,131.59,113.89,103.62,110.13,107.64,113.37
2025-11-09,Mogadishu,130.52,113.55,103.25,110.34,106.1,112.75
2025-11-10,Mogadishu,129.79,113.23,102.9,110.21,105.7,112.37
2025-11-11,Mogadishu,129.98,112.42,101.4,110.46,105.73,112.0
2025-11-12,Mogadishu,129.65,111.84,101.71,109.94,106.21,111.87
2025-11-13,Mogadishu,129.14,112.06,101.76,110.84,105.85,111.93
2025-11-14,Mogadishu,129.59,111.95,101.13,112.07,105.4,112.03
2025-11-15,Mogadishu,130.2,112.03,101.55,111.92,105.57,112.25
2025-11-16,Mogadishu,131.17,111.8,101.48,112.03,106.72,112.64
2025-11-17,Mogadishu,131.91,112.57,102.34,112.48,106.39,113.14
2025-11-18,Mogadishu,131.35,112.9,102.45,111.98,106.29,112.99
2025-11-19,Mogadishu,132.12,112.38,102.44,112.18,105.98,113.02
2025-11-20,Mogadishu,131.43,113.12,100.9,111.96,105.17,112.52
2025-11-21,Mogadishu,131.36,113.55,101.53,111.74,105.38,112.71
2025-11-22,Mogadishu,131.07,113.59,102.88,111.56,106.11,113.04
2025-11-23,Mogadishu,132.04,113.24,103.32,112.01,106.25,113.37
2025-11-24,Mogadishu,131.93,112.67,103.08,112.24,106.42,113.27
2025-11-25,Mogadishu,132.43,113.92,102.48,112.76,106.06,113.53
2025-11-26,Mogadishu,132.8,113.9,101.87,112.6,105.47,113.33
2025-11-27,Mogadishu,131.94,114.53,102.54,112.52,104.9,113.29
2025-11-28,Mogadishu,131.26,114.07,103.36,112.84,105.24,113.35
2025-11-29,Mogadishu,131.12,114.87,101.61,112.29,106.39,113.26
2025-11-30,Mogadishu,130.6,115.35,102.31,111.79,107.09,113.43
2025-12-01,Mogadishu,131.27,115.27,102.09,111.43,107.45,113.5
2025-12-02,Mogadishu,132.25,115.8,101.92,110.56,107.58,113.62
2025-12-03,Mogadishu,131.86,116.38,102.15,110.91,107.84,113.83
2025-12-04,Mogadishu,130.89,116.2,102.07,110.07,106.62,113.17
2025-12-05,Mogadishu,131.1,115.82,101.69,110.09,106.5,113.04
2025-12-06,Mogadishu,130.87,115.17,101.71,109.8,106.8,112.87
2025-12-07,Mogadishu,130.81,115.93,101.69,110.22,107.7,113.27
2025-12-08,Mogadishu,130.61,115.88,101.92,110.08,107.5,113.2
2025-12-09,Mogadishu,130.03,115.93,102.25,109.95,107.41,113.12
2025-12-10,Mogadishu,130.15,115.89,102.34,109.96,107.23,113.11
2025-12-11,Mogadishu,129.41,115.74,102.3,109.43,107.43,112.86
2025-12-12,Mogadishu,129.12,115.53,102.83,109.27,108.3,113.01
2025-12-13,Mogadishu,128.97,115.46,102.45,110.1,109.38,113.27
2025-12-14,Mogadishu,129.23,115.09,102.88,111.29,110.13,113.72
2025-12-15,Mogadishu,129.44,114.55,103.08,111.97,110.32,113.87
2025-12-16,Mogadishu,128.84,115.0,103.38,111.44,110.48,113.83
2025-12-17,Mogadishu,128.68,114.55,102.66,111.69,110.51,113.62
2025-12-18,Mogadishu,128.39,114.92,102.41,112.82,110.8,113.87
2025-12-19,Mogadishu,128.93,115.07,102.53,112.67,111.71,114.18
2025-12-20,Mogadishu,129.72,114.85,102.82,111.11,110.67,113.84
